month,retailer_id,product,units_sold
2025-09,R0069,Cruiser Cotton Seed,48
2025-08,R0069,Cruiser Cotton Seed,28
2025-07,R0069,Cruiser Cotton Seed,30
2025-06,R0069,Cruiser Cotton Seed,24
2026-05,R0070,Tihan Insecticide,13
2026-04,R0070,Tihan Insecticide,26
2026-03,R0070,Tihan Insecticide,22
2026-01,R0070,Tihan Insecticide,63
2026-01,R0070,Tihan Insecticide,46
2025-12,R0070,Tihan Insecticide,42
2025-11,R0070,Tihan Insecticide,44
2025-10,R0070,Tihan Insecticide,32
2025-09,R0070,Tihan Insecticide,24
2025-08,R0070,Tihan Insecticide,23
2025-07,R0070,Tihan Insecticide,22
2025-06,R0070,Tihan Insecticide,24
2026-05,R0070,Polo Insecticide,20
2026-04,R0070,Polo Insecticide,21
2026-03,R0070,Polo Insecticide,21
2026-01,R0070,Polo Insecticide,32
2026-01,R0070,Polo Insecticide,69
2025-12,R0070,Polo Insecticide,33
2025-11,R0070,Polo Insecticide,42
2025-10,R0070,Polo Insecticide,36
2025-09,R0070,Polo Insecticide,39
2025-08,R0070,Polo Insecticide,26
2025-07,R0070,Polo Insecticide,22
2025-06,R0070,Polo Insecticide,12
2026-05,R0070,Cruiser Cotton Seed,19
2026-04,R0070,Cruiser Cotton Seed,26
2026-03,R0070,Cruiser Cotton Seed,26
2026-01,R0070,Cruiser Cotton Seed,29
2026-01,R0070,Cruiser Cotton Seed,35
2025-12,R0070,Cruiser Cotton Seed,36
2025-11,R0070,Cruiser Cotton Seed,41
2025-10,R0070,Cruiser Cotton Seed,53
2025-09,R0070,Cruiser Cotton Seed,38
2025-08,R0070,Cruiser Cotton Seed,30
2025-07,R0070,Cruiser Cotton Seed,23
2025-06,R0070,Cruiser Cotton Seed,13
2026-05,R0071,Callisto Herbicide,45
2026-04,R0071,Callisto Herbicide,60
2026-03,R0071,Callisto Herbicide,57
2026-01,R0071,Callisto Herbicide,122
2026-01,R0071,Callisto Herbicide,106
2025-12,R0071,Callisto Herbicide,73
2025-11,R0071,Callisto Herbicide,90
2025-10,R0071,Callisto Herbicide,71
2025-09,R0071,Callisto Herbicide,40
2025-08,R0071,Callisto Herbicide,47
2025-07,R0071,Callisto Herbicide,33
2025-06,R0071,Callisto Herbicide,31
2026-05,R0071,Force Insecticide,25
2026-04,R0071,Force Insecticide,56
2026-03,R0071,Force Insecticide,49
2026-01,R0071,Force Insecticide,104
2026-01,R0071,Force Insecticide,71
2025-12,R0071,Force Insecticide,110
2025-11,R0071,Force Insecticide,51
2025-10,R0071,Force Insecticide,88
2025-09,R0071,Force Insecticide,51
2025-08,R0071,Force Insecticide,45
2025-07,R0071,Force Insecticide,38
2025-06,R0071,Force Insecticide,35
2026-05,R0071,NK Maize Hybrid Seed,44
2026-04,R0071,NK Maize Hybrid Seed,51
2026-03,R0071,NK Maize Hybrid Seed,65
2026-01,R0071,NK Maize Hybrid Seed,66
2026-01,R0071,NK Maize Hybrid Seed,55
2025-12,R0071,NK Maize Hybrid Seed,76
2025-11,R0071,NK Maize Hybrid Seed,52
2025-10,R0071,NK Maize Hybrid Seed,92
2025-09,R0071,NK Maize Hybrid Seed,45
2025-08,R0071,NK Maize Hybrid Seed,67
2025-07,R0071,NK Maize Hybrid Seed,36
2025-06,R0071,NK Maize Hybrid Seed,37
2026-05,R0072,Tihan Insecticide,20
2026-04,R0072,Tihan Insecticide,31
2026-03,R0072,Tihan Insecticide,45
2026-01,R0072,Tihan Insecticide,43
2026-01,R0072,Tihan Insecticide,60
2025-12,R0072,Tihan Insecticide,48
2025-11,R0072,Tihan Insecticide,51
2025-10,R0072,Tihan Insecticide,47
2025-09,R0072,Tihan Insecticide,43
2025-08,R0072,Tihan Insecticide,24
2025-07,R0072,Tihan Insecticide,20
2025-06,R0072,Tihan Insecticide,16
2026-05,R0072,Polo Insecticide,23
2026-04,R0072,Polo Insecticide,24
2026-03,R0072,Polo Insecticide,34
2026-01,R0072,Polo Insecticide,46
2026-01,R0072,Polo Insecticide,63
2025-12,R0072,Polo Insecticide,59
2025-11,R0072,Polo Insecticide,41
2025-10,R0072,Polo Insecticide,42
2025-09,R0072,Polo Insecticide,39
2025-08,R0072,Polo Insecticide,42
2025-07,R0072,Polo Insecticide,25
2025-06,R0072,Polo Insecticide,20
2026-05,R0072,Cruiser Cotton Seed,28
2026-04,R0072,Cruiser Cotton Seed,37
2026-03,R0072,Cruiser Cotton Seed,43
2026-01,R0072,Cruiser Cotton Seed,52
2026-01,R0072,Cruiser Cotton Seed,46
2025-12,R0072,Cruiser Cotton Seed,44
2025-11,R0072,Cruiser Cotton Seed,70
2025-10,R0072,Cruiser Cotton Seed,39
2025-09,R0072,Cruiser Cotton Seed,37
2025-08,R0072,Cruiser Cotton Seed,25
2025-07,R0072,Cruiser Cotton Seed,25
2025-06,R0072,Cruiser Cotton Seed,28
2026-05,R0073,Amistar Top Fungicide,27
2026-04,R0073,Amistar Top Fungicide,48
2026-03,R0073,Amistar Top Fungicide,27
2026-01,R0073,Amistar Top Fungicide,67
2026-01,R0073,Amistar Top Fungicide,90
2025-12,R0073,Amistar Top Fungicide,75
2025-11,R0073,Amistar Top Fungicide,79
2025-10,R0073,Amistar Top Fungicide,42
2025-09,R0073,Amistar Top Fungicide,37
2025-08,R0073,Amistar Top Fungicide,36
2025-07,R0073,Amistar Top Fungicide,16
2025-06,R0073,Amistar Top Fungicide,23
2026-05,R0073,Karate Zeon Insecticide,20
2026-04,R0073,Karate Zeon Insecticide,42
2026-03,R0073,Karate Zeon Insecticide,36
2026-01,R0073,Karate Zeon Insecticide,48
2026-01,R0073,Karate Zeon Insecticide,82
2025-12,R0073,Karate Zeon Insecticide,45
2025-11,R0073,Karate Zeon Insecticide,63
2025-10,R0073,Karate Zeon Insecticide,75
2025-09,R0073,Karate Zeon Insecticide,43
2025-08,R0073,Karate Zeon Insecticide,33
2025-07,R0073,Karate Zeon Insecticide,30
2025-06,R0073,Karate Zeon Insecticide,32
2026-05,R0073,Cruiser Seed Treatment,31
2026-04,R0073,Cruiser Seed Treatment,42
2026-03,R0073,Cruiser Seed Treatment,33
2026-01,R0073,Cruiser Seed Treatment,46
2026-01,R0073,Cruiser Seed Treatment,66
2025-12,R0073,Cruiser Seed Treatment,51
2025-11,R0073,Cruiser Seed Treatment,51
2025-10,R0073,Cruiser Seed Treatment,52
2025-09,R0073,Cruiser Seed Treatment,39
2025-08,R0073,Cruiser Seed Treatment,36
2025-07,R0073,Cruiser Seed Treatment,41
2025-06,R0073,Cruiser Seed Treatment,41
2026-05,R0074,Callisto Herbicide,56
2026-04,R0074,Callisto Herbicide,61
2026-03,R0074,Callisto Herbicide,72
2026-01,R0074,Callisto Herbicide,135
2026-01,R0074,Callisto Herbicide,91
2025-12,R0074,Callisto Herbicide,124
2025-11,R0074,Callisto Herbicide,96
2025-10,R0074,Callisto Herbicide,80
2025-09,R0074,Callisto Herbicide,64
2025-08,R0074,Callisto Herbicide,36
2025-07,R0074,Callisto Herbicide,78
2025-06,R0074,Callisto Herbicide,57
2026-05,R0074,Force Insecticide,47
2026-04,R0074,Force Insecticide,65
2026-03,R0074,Force Insecticide,77
2026-01,R0074,Force Insecticide,156
2026-01,R0074,Force Insecticide,125
2025-12,R0074,Force Insecticide,92
2025-11,R0074,Force Insecticide,72
2025-10,R0074,Force Insecticide,120
2025-09,R0074,Force Insecticide,72
2025-08,R0074,Force Insecticide,76
2025-07,R0074,Force Insecticide,53
2025-06,R0074,Force Insecticide,63
2026-05,R0074,NK Maize Hybrid Seed,35
2026-04,R0074,NK Maize Hybrid Seed,70
2026-03,R0074,NK Maize Hybrid Seed,111
2026-01,R0074,NK Maize Hybrid Seed,134
2026-01,R0074,NK Maize Hybrid Seed,120
2025-12,R0074,NK Maize Hybrid Seed,124
2025-11,R0074,NK Maize Hybrid Seed,89
2025-10,R0074,NK Maize Hybrid Seed,54
2025-09,R0074,NK Maize Hybrid Seed,108
2025-08,R0074,NK Maize Hybrid Seed,90
2025-07,R0074,NK Maize Hybrid Seed,64
2025-06,R0074,NK Maize Hybrid Seed,51
2026-05,R0075,Tihan Insecticide,31
2026-04,R0075,Tihan Insecticide,49
2026-03,R0075,Tihan Insecticide,56
2026-01,R0075,Tihan Insecticide,65
2026-01,R0075,Tihan Insecticide,84
2025-12,R0075,Tihan Insecticide,68
2025-11,R0075,Tihan Insecticide,79
2025-10,R0075,Tihan Insecticide,70
2025-09,R0075,Tihan Insecticide,47
2025-08,R0075,Tihan Insecticide,38
2025-07,R0075,Tihan Insecticide,28
2025-06,R0075,Tihan Insecticide,42
2026-05,R0075,Polo Insecticide,41
2026-04,R0075,Polo Insecticide,68
2026-03,R0075,Polo Insecticide,39
2026-01,R0075,Polo Insecticide,73
2026-01,R0075,Polo Insecticide,88
2025-12,R0075,Polo Insecticide,72
2025-11,R0075,Polo Insecticide,85
2025-10,R0075,Polo Insecticide,101
2025-09,R0075,Polo Insecticide,53
2025-08,R0075,Polo Insecticide,72
2025-07,R0075,Polo Insecticide,34
2025-06,R0075,Polo Insecticide,28
2026-05,R0075,Cruiser Cotton Seed,50
2026-04,R0075,Cruiser Cotton Seed,46
2026-03,R0075,Cruiser Cotton Seed,69
2026-01,R0075,Cruiser Cotton Seed,112
2026-01,R0075,Cruiser Cotton Seed,62
2025-12,R0075,Cruiser Cotton Seed,129
2025-11,R0075,Cruiser Cotton Seed,109
2025-10,R0075,Cruiser Cotton Seed,65
2025-09,R0075,Cruiser Cotton Seed,52
2025-08,R0075,Cruiser Cotton Seed,40
2025-07,R0075,Cruiser Cotton Seed,34
2025-06,R0075,Cruiser Cotton Seed,34
2026-05,R0076,Tihan Insecticide,40
2026-04,R0076,Tihan Insecticide,35
2026-03,R0076,Tihan Insecticide,70
2026-01,R0076,Tihan Insecticide,51
2026-01,R0076,Tihan Insecticide,57
2025-12,R0076,Tihan Insecticide,70
2025-11,R0076,Tihan Insecticide,52
2025-10,R0076,Tihan Insecticide,49
2025-09,R0076,Tihan Insecticide,52
2025-08,R0076,Tihan Insecticide,25
2025-07,R0076,Tihan Insecticide,22
2025-06,R0076,Tihan Insecticide,27
2026-05,R0076,Polo Insecticide,36
2026-04,R0076,Polo Insecticide,52
2026-03,R0076,Polo Insecticide,39
2026-01,R0076,Polo Insecticide,63
2026-01,R0076,Polo Insecticide,59
2025-12,R0076,Polo Insecticide,73
2025-11,R0076,Polo Insecticide,47
2025-10,R0076,Polo Insecticide,68
2025-09,R0076,Polo Insecticide,31
2025-08,R0076,Polo Insecticide,35
2025-07,R0076,Polo Insecticide,27
2025-06,R0076,Polo Insecticide,29
2026-05,R0076,Cruiser Cotton Seed,32
2026-04,R0076,Cruiser Cotton Seed,25
2026-03,R0076,Cruiser Cotton Seed,66
2026-01,R0076,Cruiser Cotton Seed,62
2026-01,R0076,Cruiser Cotton Seed,51
2025-12,R0076,Cruiser Cotton Seed,64
2025-11,R0076,Cruiser Cotton Seed,89
2025-10,R0076,Cruiser Cotton Seed,51
2025-09,R0076,Cruiser Cotton Seed,28
2025-08,R0076,Cruiser Cotton Seed,38
2025-07,R0076,Cruiser Cotton Seed,32
2025-06,R0076,Cruiser Cotton Seed,31
2026-05,R0077,Amistar Top Fungicide,76
2026-04,R0077,Amistar Top Fungicide,62
2026-03,R0077,Amistar Top Fungicide,61
2026-01,R0077,Amistar Top Fungicide,140
2026-01,R0077,Amistar Top Fungicide,111
2025-12,R0077,Amistar Top Fungicide,112
2025-11,R0077,Amistar Top Fungicide,115
2025-10,R0077,Amistar Top Fungicide,157
2025-09,R0077,Amistar Top Fungicide,130
2025-08,R0077,Amistar Top Fungicide,81
2025-07,R0077,Amistar Top Fungicide,47
2025-06,R0077,Amistar Top Fungicide,31
2026-05,R0077,Karate Zeon Insecticide,52
2026-04,R0077,Karate Zeon Insecticide,67
2026-03,R0077,Karate Zeon Insecticide,83
2026-01,R0077,Karate Zeon Insecticide,158
2026-01,R0077,Karate Zeon Insecticide,111
2025-12,R0077,Karate Zeon Insecticide,102
2025-11,R0077,Karate Zeon Insecticide,97
2025-10,R0077,Karate Zeon Insecticide,135
2025-09,R0077,Karate Zeon Insecticide,99
2025-08,R0077,Karate Zeon Insecticide,69
2025-07,R0077,Karate Zeon Insecticide,70
2025-06,R0077,Karate Zeon Insecticide,42
2026-05,R0077,Cruiser Seed Treatment,84
2026-04,R0077,Cruiser Seed Treatment,76
2026-03,R0077,Cruiser Seed Treatment,92
2026-01,R0077,Cruiser Seed Treatment,100
2026-01,R0077,Cruiser Seed Treatment,139
2025-12,R0077,Cruiser Seed Treatment,105
2025-11,R0077,Cruiser Seed Treatment,88
2025-10,R0077,Cruiser Seed Treatment,76
2025-09,R0077,Cruiser Seed Treatment,78
2025-08,R0077,Cruiser Seed Treatment,87
2025-07,R0077,Cruiser Seed Treatment,40
2025-06,R0077,Cruiser Seed Treatment,61
2026-05,R0078,Tihan Insecticide,98
2026-04,R0078,Tihan Insecticide,59
2026-03,R0078,Tihan Insecticide,67
2026-01,R0078,Tihan Insecticide,124
2026-01,R0078,Tihan Insecticide,106
2025-12,R0078,Tihan Insecticide,183
2025-11,R0078,Tihan Insecticide,95
2025-10,R0078,Tihan Insecticide,94
2025-09,R0078,Tihan Insecticide,78
2025-08,R0078,Tihan Insecticide,90
2025-07,R0078,Tihan Insecticide,70
2025-06,R0078,Tihan Insecticide,61
2026-05,R0078,Polo Insecticide,61
2026-04,R0078,Polo Insecticide,93
2026-03,R0078,Polo Insecticide,60
2026-01,R0078,Polo Insecticide,147
2026-01,R0078,Polo Insecticide,204
2025-12,R0078,Polo Insecticide,148
2025-11,R0078,Polo Insecticide,107
2025-10,R0078,Polo Insecticide,92
2025-09,R0078,Polo Insecticide,127
2025-08,R0078,Polo Insecticide,86
2025-07,R0078,Polo Insecticide,50
2025-06,R0078,Polo Insecticide,64
2026-05,R0078,Cruiser Cotton Seed,61
2026-04,R0078,Cruiser Cotton Seed,65
2026-03,R0078,Cruiser Cotton Seed,90
2026-01,R0078,Cruiser Cotton Seed,123
2026-01,R0078,Cruiser Cotton Seed,126
2025-12,R0078,Cruiser Cotton Seed,155
2025-11,R0078,Cruiser Cotton Seed,234
2025-10,R0078,Cruiser Cotton Seed,115
2025-09,R0078,Cruiser Cotton Seed,90
2025-08,R0078,Cruiser Cotton Seed,76
2025-07,R0078,Cruiser Cotton Seed,88
2025-06,R0078,Cruiser Cotton Seed,50
2026-05,R0079,Amistar Top Fungicide,11
2026-04,R0079,Amistar Top Fungicide,12
2026-03,R0079,Amistar Top Fungicide,9
2026-01,R0079,Amistar Top Fungicide,15
2026-01,R0079,Amistar Top Fungicide,12
2025-12,R0079,Amistar Top Fungicide,21
2025-11,R0079,Amistar Top Fungicide,16
2025-10,R0079,Amistar Top Fungicide,11
2025-09,R0079,Amistar Top Fungicide,15
2025-08,R0079,Amistar Top Fungicide,12
2025-07,R0079,Amistar Top Fungicide,7
2025-06,R0079,Amistar Top Fungicide,6
2026-05,R0079,Karate Zeon Insecticide,6
2026-04,R0079,Karate Zeon Insecticide,8
2026-03,R0079,Karate Zeon Insecticide,14
2026-01,R0079,Karate Zeon Insecticide,10
2026-01,R0079,Karate Zeon Insecticide,28
2025-12,R0079,Karate Zeon Insecticide,17
2025-11,R0079,Karate Zeon Insecticide,18
2025-10,R0079,Karate Zeon Insecticide,10
2025-09,R0079,Karate Zeon Insecticide,10
2025-08,R0079,Karate Zeon Insecticide,10
2025-07,R0079,Karate Zeon Insecticide,8
2025-06,R0079,Karate Zeon Insecticide,8
2026-05,R0079,Cruiser Seed Treatment,6
2026-04,R0079,Cruiser Seed Treatment,9
2026-03,R0079,Cruiser Seed Treatment,13
2026-01,R0079,Cruiser Seed Treatment,15
2026-01,R0079,Cruiser Seed Treatment,18
2025-12,R0079,Cruiser Seed Treatment,23
2025-11,R0079,Cruiser Seed Treatment,25
2025-10,R0079,Cruiser Seed Treatment,15
2025-09,R0079,Cruiser Seed Treatment,8
2025-08,R0079,Cruiser Seed Treatment,9
2025-07,R0079,Cruiser Seed Treatment,11
2025-06,R0079,Cruiser Seed Treatment,8
2026-05,R0080,Callisto Herbicide,14
2026-04,R0080,Callisto Herbicide,18
2026-03,R0080,Callisto Herbicide,17
2026-01,R0080,Callisto Herbicide,31
2026-01,R0080,Callisto Herbicide,37
2025-12,R0080,Callisto Herbicide,30
2025-11,R0080,Callisto Herbicide,32
2025-10,R0080,Callisto Herbicide,40
2025-09,R0080,Callisto Herbicide,15
2025-08,R0080,Callisto Herbicide,12
2025-07,R0080,Callisto Herbicide,17
2025-06,R0080,Callisto Herbicide,11
2026-05,R0080,Force Insecticide,11
2026-04,R0080,Force Insecticide,19
2026-03,R0080,Force Insecticide,17
2026-01,R0080,Force Insecticide,22
2026-01,R0080,Force Insecticide,38
2025-12,R0080,Force Insecticide,21
2025-11,R0080,Force Insecticide,38
2025-10,R0080,Force Insecticide,25
2025-09,R0080,Force Insecticide,29
2025-08,R0080,Force Insecticide,15
2025-07,R0080,Force Insecticide,15
2025-06,R0080,Force Insecticide,11
2026-05,R0080,NK Maize Hybrid Seed,12
2026-04,R0080,NK Maize Hybrid Seed,16
2026-03,R0080,NK Maize Hybrid Seed,22
2026-01,R0080,NK Maize Hybrid Seed,23
2026-01,R0080,NK Maize Hybrid Seed,34
2025-12,R0080,NK Maize Hybrid Seed,22
2025-11,R0080,NK Maize Hybrid Seed,17
2025-10,R0080,NK Maize Hybrid Seed,23
2025-09,R0080,NK Maize Hybrid Seed,33
2025-08,R0080,NK Maize Hybrid Seed,17
2025-07,R0080,NK Maize Hybrid Seed,15
2025-06,R0080,NK Maize Hybrid Seed,9
2026-05,R0081,Amistar Top Fungicide,50
2026-04,R0081,Amistar Top Fungicide,88
2026-03,R0081,Amistar Top Fungicide,93
2026-01,R0081,Amistar Top Fungicide,77
2026-01,R0081,Amistar Top Fungicide,157
2025-12,R0081,Amistar Top Fungicide,122
2025-11,R0081,Amistar Top Fungicide,75
2025-10,R0081,Amistar Top Fungicide,119
2025-09,R0081,Amistar Top Fungicide,87
2025-08,R0081,Amistar Top Fungicide,50
2025-07,R0081,Amistar Top Fungicide,36
2025-06,R0081,Amistar Top Fungicide,55
2026-05,R0081,Karate Zeon Insecticide,49
2026-04,R0081,Karate Zeon Insecticide,69
2026-03,R0081,Karate Zeon Insecticide,74
2026-01,R0081,Karate Zeon Insecticide,72
2026-01,R0081,Karate Zeon Insecticide,71
2025-12,R0081,Karate Zeon Insecticide,115
2025-11,R0081,Karate Zeon Insecticide,109
2025-10,R0081,Karate Zeon Insecticide,119
2025-09,R0081,Karate Zeon Insecticide,113
2025-08,R0081,Karate Zeon Insecticide,56
2025-07,R0081,Karate Zeon Insecticide,47
2025-06,R0081,Karate Zeon Insecticide,44
2026-05,R0081,Cruiser Seed Treatment,61
2026-04,R0081,Cruiser Seed Treatment,56
2026-03,R0081,Cruiser Seed Treatment,119
2026-01,R0081,Cruiser Seed Treatment,113
2026-01,R0081,Cruiser Seed Treatment,104
2025-12,R0081,Cruiser Seed Treatment,80
2025-11,R0081,Cruiser Seed Treatment,116
2025-10,R0081,Cruiser Seed Treatment,83
2025-09,R0081,Cruiser Seed Treatment,82
2025-08,R0081,Cruiser Seed Treatment,112
2025-07,R0081,Cruiser Seed Treatment,36
2025-06,R0081,Cruiser Seed Treatment,47
2026-05,R0082,Tihan Insecticide,41
2026-04,R0082,Tihan Insecticide,76
2026-03,R0082,Tihan Insecticide,78
2026-01,R0082,Tihan Insecticide,140
2026-01,R0082,Tihan Insecticide,104
2025-12,R0082,Tihan Insecticide,139
2025-11,R0082,Tihan Insecticide,117
2025-10,R0082,Tihan Insecticide,99
2025-09,R0082,Tihan Insecticide,75
2025-08,R0082,Tihan Insecticide,68
2025-07,R0082,Tihan Insecticide,72
2025-06,R0082,Tihan Insecticide,87
2026-05,R0082,Polo Insecticide,59
2026-04,R0082,Polo Insecticide,65
2026-03,R0082,Polo Insecticide,70
2026-01,R0082,Polo Insecticide,130
2026-01,R0082,Polo Insecticide,117
2025-12,R0082,Polo Insecticide,145
2025-11,R0082,Polo Insecticide,142
2025-10,R0082,Polo Insecticide,96
2025-09,R0082,Polo Insecticide,98
2025-08,R0082,Polo Insecticide,45
2025-07,R0082,Polo Insecticide,85
2025-06,R0082,Polo Insecticide,90
2026-05,R0082,Cruiser Cotton Seed,56
2026-04,R0082,Cruiser Cotton Seed,71
2026-03,R0082,Cruiser Cotton Seed,88
2026-01,R0082,Cruiser Cotton Seed,142
2026-01,R0082,Cruiser Cotton Seed,93
2025-12,R0082,Cruiser Cotton Seed,139
2025-11,R0082,Cruiser Cotton Seed,143
2025-10,R0082,Cruiser Cotton Seed,87
2025-09,R0082,Cruiser Cotton Seed,73
2025-08,R0082,Cruiser Cotton Seed,106
2025-07,R0082,Cruiser Cotton Seed,62
2025-06,R0082,Cruiser Cotton Seed,80
2026-05,R0083,Tihan Insecticide,56
2026-04,R0083,Tihan Insecticide,82
2026-03,R0083,Tihan Insecticide,93
2026-01,R0083,Tihan Insecticide,144
2026-01,R0083,Tihan Insecticide,131
2025-12,R0083,Tihan Insecticide,80
2025-11,R0083,Tihan Insecticide,116
2025-10,R0083,Tihan Insecticide,90
2025-09,R0083,Tihan Insecticide,67
2025-08,R0083,Tihan Insecticide,61
2025-07,R0083,Tihan Insecticide,61
2025-06,R0083,Tihan Insecticide,57
2026-05,R0083,Polo Insecticide,57
2026-04,R0083,Polo Insecticide,67
2026-03,R0083,Polo Insecticide,105
2026-01,R0083,Polo Insecticide,97
2026-01,R0083,Polo Insecticide,126
2025-12,R0083,Polo Insecticide,116
2025-11,R0083,Polo Insecticide,104
2025-10,R0083,Polo Insecticide,85
2025-09,R0083,Polo Insecticide,90
2025-08,R0083,Polo Insecticide,60
2025-07,R0083,Polo Insecticide,37
2025-06,R0083,Polo Insecticide,58
2026-05,R0083,Cruiser Cotton Seed,61
2026-04,R0083,Cruiser Cotton Seed,106
2026-03,R0083,Cruiser Cotton Seed,66
2026-01,R0083,Cruiser Cotton Seed,88
2026-01,R0083,Cruiser Cotton Seed,90
2025-12,R0083,Cruiser Cotton Seed,113
2025-11,R0083,Cruiser Cotton Seed,89
2025-10,R0083,Cruiser Cotton Seed,128
2025-09,R0083,Cruiser Cotton Seed,87
2025-08,R0083,Cruiser Cotton Seed,59
2025-07,R0083,Cruiser Cotton Seed,46
2025-06,R0083,Cruiser Cotton Seed,39
2026-05,R0084,Tihan Insecticide,66
2026-04,R0084,Tihan Insecticide,61
2026-03,R0084,Tihan Insecticide,98
2026-01,R0084,Tihan Insecticide,78
2026-01,R0084,Tihan Insecticide,110
2025-12,R0084,Tihan Insecticide,128
2025-11,R0084,Tihan Insecticide,122
2025-10,R0084,Tihan Insecticide,126
2025-09,R0084,Tihan Insecticide,106
2025-08,R0084,Tihan Insecticide,105
2025-07,R0084,Tihan Insecticide,79
2025-06,R0084,Tihan Insecticide,75
2026-05,R0084,Polo Insecticide,51
2026-04,R0084,Polo Insecticide,78
2026-03,R0084,Polo Insecticide,61
2026-01,R0084,Polo Insecticide,109
2026-01,R0084,Polo Insecticide,136
2025-12,R0084,Polo Insecticide,149
2025-11,R0084,Polo Insecticide,137
2025-10,R0084,Polo Insecticide,84
2025-09,R0084,Polo Insecticide,86
2025-08,R0084,Polo Insecticide,68
2025-07,R0084,Polo Insecticide,48
2025-06,R0084,Polo Insecticide,57
2026-05,R0084,Cruiser Cotton Seed,64
2026-04,R0084,Cruiser Cotton Seed,40
2026-03,R0084,Cruiser Cotton Seed,89
2026-01,R0084,Cruiser Cotton Seed,110
2026-01,R0084,Cruiser Cotton Seed,182
2025-12,R0084,Cruiser Cotton Seed,135
2025-11,R0084,Cruiser Cotton Seed,125
2025-10,R0084,Cruiser Cotton Seed,106
2025-09,R0084,Cruiser Cotton Seed,111
2025-08,R0084,Cruiser Cotton Seed,108
2025-07,R0084,Cruiser Cotton Seed,73
2025-06,R0084,Cruiser Cotton Seed,50
2026-05,R0085,Tihan Insecticide,23
2026-04,R0085,Tihan Insecticide,34
2026-03,R0085,Tihan Insecticide,35
2026-01,R0085,Tihan Insecticide,51
2026-01,R0085,Tihan Insecticide,99
2025-12,R0085,Tihan Insecticide,69
2025-11,R0085,Tihan Insecticide,56
2025-10,R0085,Tihan Insecticide,59
2025-09,R0085,Tihan Insecticide,43
2025-08,R0085,Tihan Insecticide,35
2025-07,R0085,Tihan Insecticide,28
2025-06,R0085,Tihan Insecticide,34
2026-05,R0085,Polo Insecticide,32
2026-04,R0085,Polo Insecticide,38
2026-03,R0085,Polo Insecticide,63
2026-01,R0085,Polo Insecticide,64
2026-01,R0085,Polo Insecticide,50
2025-12,R0085,Polo Insecticide,47
2025-11,R0085,Polo Insecticide,69
2025-10,R0085,Polo Insecticide,36
2025-09,R0085,Polo Insecticide,51
2025-08,R0085,Polo Insecticide,46
2025-07,R0085,Polo Insecticide,43
2025-06,R0085,Polo Insecticide,12
2026-05,R0085,Cruiser Cotton Seed,46
2026-04,R0085,Cruiser Cotton Seed,41
2026-03,R0085,Cruiser Cotton Seed,78
2026-01,R0085,Cruiser Cotton Seed,65
2026-01,R0085,Cruiser Cotton Seed,60
2025-12,R0085,Cruiser Cotton Seed,57
2025-11,R0085,Cruiser Cotton Seed,64
2025-10,R0085,Cruiser Cotton Seed,58
2025-09,R0085,Cruiser Cotton Seed,33
2025-08,R0085,Cruiser Cotton Seed,43
2025-07,R0085,Cruiser Cotton Seed,24
2025-06,R0085,Cruiser Cotton Seed,43
2026-05,R0086,Amistar Top Fungicide,43
2026-04,R0086,Amistar Top Fungicide,23
2026-03,R0086,Amistar Top Fungicide,48
2026-01,R0086,Amistar Top Fungicide,41
2026-01,R0086,Amistar Top Fungicide,53
2025-12,R0086,Amistar Top Fungicide,88
2025-11,R0086,Amistar Top Fungicide,53
2025-10,R0086,Amistar Top Fungicide,61
2025-09,R0086,Amistar Top Fungicide,48
2025-08,R0086,Amistar Top Fungicide,29
2025-07,R0086,Amistar Top Fungicide,22
2025-06,R0086,Amistar Top Fungicide,26
2026-05,R0086,Karate Zeon Insecticide,43
2026-04,R0086,Karate Zeon Insecticide,27
2026-03,R0086,Karate Zeon Insecticide,50
2026-01,R0086,Karate Zeon Insecticide,90
2026-01,R0086,Karate Zeon Insecticide,74
2025-12,R0086,Karate Zeon Insecticide,57
2025-11,R0086,Karate Zeon Insecticide,59
2025-10,R0086,Karate Zeon Insecticide,64
2025-09,R0086,Karate Zeon Insecticide,48
2025-08,R0086,Karate Zeon Insecticide,51
2025-07,R0086,Karate Zeon Insecticide,25
2025-06,R0086,Karate Zeon Insecticide,31
2026-05,R0086,Cruiser Seed Treatment,40
2026-04,R0086,Cruiser Seed Treatment,29
2026-03,R0086,Cruiser Seed Treatment,76
2026-01,R0086,Cruiser Seed Treatment,60
2026-01,R0086,Cruiser Seed Treatment,67
2025-12,R0086,Cruiser Seed Treatment,76
2025-11,R0086,Cruiser Seed Treatment,37
2025-10,R0086,Cruiser Seed Treatment,74
2025-09,R0086,Cruiser Seed Treatment,58
2025-08,R0086,Cruiser Seed Treatment,44
2025-07,R0086,Cruiser Seed Treatment,30
2025-06,R0086,Cruiser Seed Treatment,32
2026-05,R0087,Callisto Herbicide,64
2026-04,R0087,Callisto Herbicide,54
2026-03,R0087,Callisto Herbicide,82
2026-01,R0087,Callisto Herbicide,72
2026-01,R0087,Callisto Herbicide,63
2025-12,R0087,Callisto Herbicide,87
2025-11,R0087,Callisto Herbicide,73
2025-10,R0087,Callisto Herbicide,68
2025-09,R0087,Callisto Herbicide,37
2025-08,R0087,Callisto Herbicide,44
2025-07,R0087,Callisto Herbicide,59
2025-06,R0087,Callisto Herbicide,34
