date,retailer_id,district,tier,primary_crop,avg_monthly_sales_inr,credit_score,days_since_visit,recent_rain_7d_mm,recent_humidity_pct,pest_pressure_14d,label_order_next_7d
2026-04-30,R0006,Bellary,A,chilli,239191,66,14,11.6,62.7,0,0
2026-05-01,R0006,Bellary,A,chilli,239191,66,15,13.0,61.4,0,0
2026-05-02,R0006,Bellary,A,chilli,239191,66,16,13.0,60.4,0,0
2026-05-03,R0006,Bellary,A,chilli,239191,66,17,2.1,59.0,0,0
2026-05-04,R0006,Bellary,A,chilli,239191,66,18,2.1,58.8,0,0
2026-05-05,R0006,Bellary,A,chilli,239191,66,19,18.4,59.5,0,0
2026-05-06,R0006,Bellary,A,chilli,239191,66,20,18.4,59.9,0,0
2026-05-07,R0006,Bellary,A,chilli,239191,66,21,18.4,58.7,0,0
2026-05-08,R0006,Bellary,A,chilli,239191,66,22,19.7,60.0,0,0
2026-05-09,R0006,Bellary,A,chilli,239191,66,23,27.7,61.5,0,0
2026-05-10,R0006,Bellary,A,chilli,239191,66,24,27.0,63.0,0,0
2026-05-11,R0006,Bellary,A,chilli,239191,66,25,27.0,64.0,0,0
2026-05-12,R0006,Bellary,A,chilli,239191,66,26,10.7,63.5,0,0
2026-05-13,R0006,Bellary,A,chilli,239191,66,27,10.7,63.7,0,0
2026-05-14,R0006,Bellary,A,chilli,239191,66,28,10.7,64.2,0,0
2026-05-15,R0006,Bellary,A,chilli,239191,66,29,8.0,63.0,0,0
2026-05-16,R0006,Bellary,A,chilli,239191,66,30,0.0,62.9,0,0
2026-05-17,R0006,Bellary,A,chilli,239191,66,31,11.9,62.8,0,0
2026-05-18,R0006,Bellary,A,chilli,239191,66,0,11.9,62.6,0,0
2026-05-19,R0006,Bellary,A,chilli,239191,66,1,11.9,62.7,0,0
2026-05-20,R0006,Bellary,A,chilli,239191,66,2,11.9,63.6,0,0
2026-05-21,R0006,Bellary,A,chilli,239191,66,3,11.9,64.6,0,0
2026-05-22,R0006,Bellary,A,chilli,239191,66,4,11.9,65.0,0,0
2026-03-24,R0007,Bellary,A,cotton,280870,55,2,2.8,52.1,0,1
2026-03-25,R0007,Bellary,A,cotton,280870,55,3,2.8,51.1,0,1
2026-03-26,R0007,Bellary,A,cotton,280870,55,0,2.8,51.0,0,0
2026-03-27,R0007,Bellary,A,cotton,280870,55,1,2.8,52.7,0,0
2026-03-28,R0007,Bellary,A,cotton,280870,55,2,0.0,53.0,0,0
2026-03-29,R0007,Bellary,A,cotton,280870,55,3,0.0,53.7,0,0
2026-03-30,R0007,Bellary,A,cotton,280870,55,4,0.0,54.9,0,0
2026-03-31,R0007,Bellary,A,cotton,280870,55,5,0.4,53.8,0,0
2026-04-01,R0007,Bellary,A,cotton,280870,55,6,0.4,55.1,0,0
2026-04-02,R0007,Bellary,A,cotton,280870,55,7,0.5,54.7,0,0
2026-04-03,R0007,Bellary,A,cotton,280870,55,8,0.5,53.7,0,0
2026-04-04,R0007,Bellary,A,cotton,280870,55,9,0.5,54.4,0,1
2026-04-05,R0007,Bellary,A,cotton,280870,55,10,0.5,54.8,0,1
2026-04-06,R0007,Bellary,A,cotton,280870,55,11,13.8,53.7,0,1
2026-04-07,R0007,Bellary,A,cotton,280870,55,12,13.4,54.6,0,1
2026-04-08,R0007,Bellary,A,cotton,280870,55,13,13.4,53.5,0,1
2026-04-09,R0007,Bellary,A,cotton,280870,55,14,13.3,53.6,0,1
2026-04-10,R0007,Bellary,A,cotton,280870,55,15,13.3,54.5,0,1
2026-04-11,R0007,Bellary,A,cotton,280870,55,0,39.1,53.3,0,0
2026-04-12,R0007,Bellary,A,cotton,280870,55,1,39.1,54.3,0,0
2026-04-13,R0007,Bellary,A,cotton,280870,55,2,25.8,55.4,0,0
2026-04-14,R0007,Bellary,A,cotton,280870,55,3,25.8,55.0,0,0
2026-04-15,R0007,Bellary,A,cotton,280870,55,4,28.5,55.5,0,0
2026-04-16,R0007,Bellary,A,cotton,280870,55,5,30.6,56.4,0,0
2026-04-17,R0007,Bellary,A,cotton,280870,55,6,30.6,55.9,0,0
2026-04-18,R0007,Bellary,A,cotton,280870,55,7,6.8,57.1,0,0
2026-04-19,R0007,Bellary,A,cotton,280870,55,8,7.3,56.7,0,0
2026-04-20,R0007,Bellary,A,cotton,280870,55,9,7.3,57.2,0,0
2026-04-21,R0007,Bellary,A,cotton,280870,55,10,7.3,58.4,0,0
2026-04-22,R0007,Bellary,A,cotton,280870,55,11,4.6,58.7,0,0
2026-04-23,R0007,Bellary,A,cotton,280870,55,12,2.5,58.4,0,0
2026-04-24,R0007,Bellary,A,cotton,280870,55,13,2.5,59.6,0,0
2026-04-25,R0007,Bellary,A,cotton,280870,55,14,0.5,60.2,0,0
2026-04-26,R0007,Bellary,A,cotton,280870,55,15,11.6,60.7,0,0
2026-04-27,R0007,Bellary,A,cotton,280870,55,16,11.6,61.0,0,0
2026-04-28,R0007,Bellary,A,cotton,280870,55,17,11.6,61.0,0,0
2026-04-29,R0007,Bellary,A,cotton,280870,55,18,11.6,61.0,0,0
2026-04-30,R0007,Bellary,A,cotton,280870,55,19,11.6,62.7,0,0
2026-05-01,R0007,Bellary,A,cotton,280870,55,20,13.0,61.4,0,0
2026-05-02,R0007,Bellary,A,cotton,280870,55,21,13.0,60.4,0,1
2026-05-03,R0007,Bellary,A,cotton,280870,55,22,2.1,59.0,0,1
2026-05-04,R0007,Bellary,A,cotton,280870,55,23,2.1,58.8,0,1
2026-05-05,R0007,Bellary,A,cotton,280870,55,24,18.4,59.5,0,1
2026-05-06,R0007,Bellary,A,cotton,280870,55,25,18.4,59.9,0,1
2026-05-07,R0007,Bellary,A,cotton,280870,55,26,18.4,58.7,0,1
2026-05-08,R0007,Bellary,A,cotton,280870,55,27,19.7,60.0,0,1
2026-05-09,R0007,Bellary,A,cotton,280870,55,0,27.7,61.5,0,0
2026-05-10,R0007,Bellary,A,cotton,280870,55,1,27.0,63.0,0,0
2026-05-11,R0007,Bellary,A,cotton,280870,55,2,27.0,64.0,0,0
2026-05-12,R0007,Bellary,A,cotton,280870,55,3,10.7,63.5,0,0
2026-05-13,R0007,Bellary,A,cotton,280870,55,4,10.7,63.7,0,0
2026-05-14,R0007,Bellary,A,cotton,280870,55,5,10.7,64.2,0,0
2026-05-15,R0007,Bellary,A,cotton,280870,55,6,8.0,63.0,0,0
2026-05-16,R0007,Bellary,A,cotton,280870,55,7,0.0,62.9,0,0
2026-05-17,R0007,Bellary,A,cotton,280870,55,8,11.9,62.8,0,0
2026-05-18,R0007,Bellary,A,cotton,280870,55,9,11.9,62.6,0,0
2026-05-19,R0007,Bellary,A,cotton,280870,55,10,11.9,62.7,0,0
2026-05-20,R0007,Bellary,A,cotton,280870,55,11,11.9,63.6,0,0
2026-05-21,R0007,Bellary,A,cotton,280870,55,12,11.9,64.6,0,0
2026-05-22,R0007,Bellary,A,cotton,280870,55,13,11.9,65.0,0,0
2026-03-24,R0008,Raichur,A,chilli,229600,92,10,0.0,75.2,0,0
2026-03-25,R0008,Raichur,A,chilli,229600,92,11,0.0,76.7,0,0
2026-03-26,R0008,Raichur,A,chilli,229600,92,12,0.0,77.6,0,0
2026-03-27,R0008,Raichur,A,chilli,229600,92,13,0.0,77.8,0,0
2026-03-28,R0008,Raichur,A,chilli,229600,92,14,0.8,78.5,0,0
2026-03-29,R0008,Raichur,A,chilli,229600,92,15,0.8,77.2,0,0
2026-03-30,R0008,Raichur,A,chilli,229600,92,16,20.0,76.7,0,0
2026-03-31,R0008,Raichur,A,chilli,229600,92,17,20.0,75.0,0,0
2026-04-01,R0008,Raichur,A,chilli,229600,92,18,20.0,74.7,0,0
2026-04-02,R0008,Raichur,A,chilli,229600,92,19,20.0,74.2,0,0
2026-04-03,R0008,Raichur,A,chilli,229600,92,20,20.0,75.7,0,0
2026-04-04,R0008,Raichur,A,chilli,229600,92,21,19.2,75.4,0,0
2026-04-05,R0008,Raichur,A,chilli,229600,92,0,19.2,75.4,0,0
2026-04-06,R0008,Raichur,A,chilli,229600,92,1,0.0,75.1,0,0
2026-04-07,R0008,Raichur,A,chilli,229600,92,2,0.0,74.6,0,0
2026-04-08,R0008,Raichur,A,chilli,229600,92,3,0.0,75.0,0,0
2026-04-09,R0008,Raichur,A,chilli,229600,92,4,0.0,76.3,0,0
2026-04-10,R0008,Raichur,A,chilli,229600,92,5,0.0,75.0,0,0
2026-04-11,R0008,Raichur,A,chilli,229600,92,6,0.0,74.8,0,0
2026-04-12,R0008,Raichur,A,chilli,229600,92,7,0.0,74.1,0,0
2026-04-13,R0008,Raichur,A,chilli,229600,92,8,0.0,73.3,0,0
2026-04-14,R0008,Raichur,A,chilli,229600,92,9,0.0,73.5,1,0
2026-04-15,R0008,Raichur,A,chilli,229600,92,10,44.0,73.3,1,0
2026-04-16,R0008,Raichur,A,chilli,229600,92,11,44.0,73.4,1,0
2026-04-17,R0008,Raichur,A,chilli,229600,92,12,44.0,73.1,1,0
2026-04-18,R0008,Raichur,A,chilli,229600,92,13,44.0,73.8,1,0
2026-04-19,R0008,Raichur,A,chilli,229600,92,14,44.0,75.0,1,0
2026-04-20,R0008,Raichur,A,chilli,229600,92,15,44.0,76.5,1,0
2026-04-21,R0008,Raichur,A,chilli,229600,92,16,44.0,77.6,1,0
2026-04-22,R0008,Raichur,A,chilli,229600,92,17,0.0,77.1,1,0
2026-04-23,R0008,Raichur,A,chilli,229600,92,18,0.0,77.6,1,0
2026-04-24,R0008,Raichur,A,chilli,229600,92,19,0.0,78.2,2,0
2026-04-25,R0008,Raichur,A,chilli,229600,92,20,0.0,80.4,3,0
2026-04-26,R0008,Raichur,A,chilli,229600,92,21,0.0,81.2,3,0
2026-04-27,R0008,Raichur,A,chilli,229600,92,22,0.0,81.1,3,0
2026-04-28,R0008,Raichur,A,chilli,229600,92,23,0.0,82.8,3,0
2026-04-29,R0008,Raichur,A,chilli,229600,92,24,0.0,83.9,2,0
2026-04-30,R0008,Raichur,A,chilli,229600,92,25,0.0,83.6,2,0
2026-05-01,R0008,Raichur,A,chilli,229600,92,26,0.0,84.2,2,0
2026-05-02,R0008,Raichur,A,chilli,229600,92,27,0.0,84.8,2,0
2026-05-03,R0008,Raichur,A,chilli,229600,92,28,0.0,84.7,2,0
2026-05-04,R0008,Raichur,A,chilli,229600,92,29,0.0,85.1,2,0
2026-05-05,R0008,Raichur,A,chilli,229600,92,30,0.0,83.9,2,0
2026-05-06,R0008,Raichur,A,chilli,229600,92,31,0.5,84.2,2,0
2026-05-07,R0008,Raichur,A,chilli,229600,92,32,0.5,83.6,2,0
2026-05-08,R0008,Raichur,A,chilli,229600,92,33,0.5,83.1,2,0
2026-05-09,R0008,Raichur,A,chilli,229600,92,34,0.5,81.0,1,0
2026-05-10,R0008,Raichur,A,chilli,229600,92,35,53.0,80.7,0,0
2026-05-11,R0008,Raichur,A,chilli,229600,92,36,63.0,80.9,0,1
2026-05-12,R0008,Raichur,A,chilli,229600,92,37,63.0,79.8,0,1
2026-05-13,R0008,Raichur,A,chilli,229600,92,38,62.5,79.7,0,1
2026-05-14,R0008,Raichur,A,chilli,229600,92,39,62.5,79.6,0,1
2026-05-15,R0008,Raichur,A,chilli,229600,92,40,62.5,79.8,0,1
2026-05-16,R0008,Raichur,A,chilli,229600,92,41,71.0,79.0,0,1
2026-05-17,R0008,Raichur,A,chilli,229600,92,42,18.5,80.2,0,1
2026-05-18,R0008,Raichur,A,chilli,229600,92,0,8.5,78.6,0,0
2026-05-19,R0008,Raichur,A,chilli,229600,92,1,8.5,80.6,0,0
2026-05-20,R0008,Raichur,A,chilli,229600,92,2,8.5,80.3,0,0
2026-05-21,R0008,Raichur,A,chilli,229600,92,3,8.5,82.5,0,0
2026-05-22,R0008,Raichur,A,chilli,229600,92,4,8.5,83.5,0,0
2026-03-24,R0009,Raichur,B,chilli,191722,74,2,0.0,75.2,0,0
2026-03-25,R0009,Raichur,B,chilli,191722,74,3,0.0,76.7,0,0
2026-03-26,R0009,Raichur,B,chilli,191722,74,4,0.0,77.6,0,0
2026-03-27,R0009,Raichur,B,chilli,191722,74,5,0.0,77.8,0,0
2026-03-28,R0009,Raichur,B,chilli,191722,74,6,0.8,78.5,0,0
2026-03-29,R0009,Raichur,B,chilli,191722,74,7,0.8,77.2,0,0
2026-03-30,R0009,Raichur,B,chilli,191722,74,8,20.0,76.7,0,0
2026-03-31,R0009,Raichur,B,chilli,191722,74,9,20.0,75.0,0,0
2026-04-01,R0009,Raichur,B,chilli,191722,74,10,20.0,74.7,0,0
2026-04-02,R0009,Raichur,B,chilli,191722,74,11,20.0,74.2,0,0
2026-04-03,R0009,Raichur,B,chilli,191722,74,12,20.0,75.7,0,1
2026-04-04,R0009,Raichur,B,chilli,191722,74,0,19.2,75.4,0,1
2026-04-05,R0009,Raichur,B,chilli,191722,74,1,19.2,75.4,0,1
2026-04-06,R0009,Raichur,B,chilli,191722,74,2,0.0,75.1,0,1
2026-04-07,R0009,Raichur,B,chilli,191722,74,3,0.0,74.6,0,1
2026-04-08,R0009,Raichur,B,chilli,191722,74,4,0.0,75.0,0,1
2026-04-09,R0009,Raichur,B,chilli,191722,74,5,0.0,76.3,0,1
2026-04-10,R0009,Raichur,B,chilli,191722,74,0,0.0,75.0,0,0
2026-04-11,R0009,Raichur,B,chilli,191722,74,1,0.0,74.8,0,0
2026-04-12,R0009,Raichur,B,chilli,191722,74,2,0.0,74.1,0,0
2026-04-13,R0009,Raichur,B,chilli,191722,74,3,0.0,73.3,0,0
2026-04-14,R0009,Raichur,B,chilli,191722,74,4,0.0,73.5,1,0
2026-04-15,R0009,Raichur,B,chilli,191722,74,5,44.0,73.3,1,0
2026-04-16,R0009,Raichur,B,chilli,191722,74,6,44.0,73.4,1,0
2026-04-17,R0009,Raichur,B,chilli,191722,74,7,44.0,73.1,1,0
2026-04-18,R0009,Raichur,B,chilli,191722,74,8,44.0,73.8,1,0
2026-04-19,R0009,Raichur,B,chilli,191722,74,9,44.0,75.0,1,0
2026-04-20,R0009,Raichur,B,chilli,191722,74,10,44.0,76.5,1,0
2026-04-21,R0009,Raichur,B,chilli,191722,74,11,44.0,77.6,1,0
2026-04-22,R0009,Raichur,B,chilli,191722,74,12,0.0,77.1,1,0
2026-04-23,R0009,Raichur,B,chilli,191722,74,13,0.0,77.6,1,0
2026-04-24,R0009,Raichur,B,chilli,191722,74,14,0.0,78.2,2,0
2026-04-25,R0009,Raichur,B,chilli,191722,74,15,0.0,80.4,3,0
2026-04-26,R0009,Raichur,B,chilli,191722,74,16,0.0,81.2,3,0
2026-04-27,R0009,Raichur,B,chilli,191722,74,17,0.0,81.1,3,0
2026-04-28,R0009,Raichur,B,chilli,191722,74,18,0.0,82.8,3,0
2026-04-29,R0009,Raichur,B,chilli,191722,74,19,0.0,83.9,2,0
2026-04-30,R0009,Raichur,B,chilli,191722,74,20,0.0,83.6,2,0
2026-05-01,R0009,Raichur,B,chilli,191722,74,21,0.0,84.2,2,0
2026-05-02,R0009,Raichur,B,chilli,191722,74,22,0.0,84.8,2,0
2026-05-03,R0009,Raichur,B,chilli,191722,74,23,0.0,84.7,2,0
2026-05-04,R0009,Raichur,B,chilli,191722,74,24,0.0,85.1,2,0
2026-05-05,R0009,Raichur,B,chilli,191722,74,25,0.0,83.9,2,0
2026-05-06,R0009,Raichur,B,chilli,191722,74,26,0.5,84.2,2,0
2026-05-07,R0009,Raichur,B,chilli,191722,74,27,0.5,83.6,2,0
2026-05-08,R0009,Raichur,B,chilli,191722,74,28,0.5,83.1,2,0
2026-05-09,R0009,Raichur,B,chilli,191722,74,29,0.5,81.0,1,0
2026-05-10,R0009,Raichur,B,chilli,191722,74,30,53.0,80.7,0,0
2026-05-11,R0009,Raichur,B,chilli,191722,74,31,63.0,80.9,0,0
2026-05-12,R0009,Raichur,B,chilli,191722,74,32,63.0,79.8,0,0
2026-05-13,R0009,Raichur,B,chilli,191722,74,33,62.5,79.7,0,0
2026-05-14,R0009,Raichur,B,chilli,191722,74,34,62.5,79.6,0,0
2026-05-15,R0009,Raichur,B,chilli,191722,74,35,62.5,79.8,0,0
2026-05-16,R0009,Raichur,B,chilli,191722,74,36,71.0,79.0,0,0
2026-05-17,R0009,Raichur,B,chilli,191722,74,37,18.5,80.2,0,0
2026-05-18,R0009,Raichur,B,chilli,191722,74,38,8.5,78.6,0,0
2026-05-19,R0009,Raichur,B,chilli,191722,74,39,8.5,80.6,0,0
2026-05-20,R0009,Raichur,B,chilli,191722,74,40,8.5,80.3,0,0
2026-05-21,R0009,Raichur,B,chilli,191722,74,41,8.5,82.5,0,0
2026-05-22,R0009,Raichur,B,chilli,191722,74,42,8.5,83.5,0,0
2026-03-24,R0010,Raichur,A,chilli,231277,67,9,0.0,75.2,0,0
2026-03-25,R0010,Raichur,A,chilli,231277,67,10,0.0,76.7,0,0
2026-03-26,R0010,Raichur,A,chilli,231277,67,11,0.0,77.6,0,0
2026-03-27,R0010,Raichur,A,chilli,231277,67,12,0.0,77.8,0,0
2026-03-28,R0010,Raichur,A,chilli,231277,67,13,0.8,78.5,0,0
2026-03-29,R0010,Raichur,A,chilli,231277,67,14,0.8,77.2,0,0
2026-03-30,R0010,Raichur,A,chilli,231277,67,15,20.0,76.7,0,0
2026-03-31,R0010,Raichur,A,chilli,231277,67,16,20.0,75.0,0,0
2026-04-01,R0010,Raichur,A,chilli,231277,67,17,20.0,74.7,0,0
2026-04-02,R0010,Raichur,A,chilli,231277,67,18,20.0,74.2,0,0
2026-04-03,R0010,Raichur,A,chilli,231277,67,19,20.0,75.7,0,0
2026-04-04,R0010,Raichur,A,chilli,231277,67,20,19.2,75.4,0,0
2026-04-05,R0010,Raichur,A,chilli,231277,67,21,19.2,75.4,0,0
2026-04-06,R0010,Raichur,A,chilli,231277,67,22,0.0,75.1,0,0
2026-04-07,R0010,Raichur,A,chilli,231277,67,23,0.0,74.6,0,0
2026-04-08,R0010,Raichur,A,chilli,231277,67,24,0.0,75.0,0,0
2026-04-09,R0010,Raichur,A,chilli,231277,67,25,0.0,76.3,0,0
2026-04-10,R0010,Raichur,A,chilli,231277,67,26,0.0,75.0,0,0
2026-04-11,R0010,Raichur,A,chilli,231277,67,27,0.0,74.8,0,0
2026-04-12,R0010,Raichur,A,chilli,231277,67,28,0.0,74.1,0,0
2026-04-13,R0010,Raichur,A,chilli,231277,67,29,0.0,73.3,0,0
2026-04-14,R0010,Raichur,A,chilli,231277,67,30,0.0,73.5,1,0
2026-04-15,R0010,Raichur,A,chilli,231277,67,31,44.0,73.3,1,0
2026-04-16,R0010,Raichur,A,chilli,231277,67,32,44.0,73.4,1,0
2026-04-17,R0010,Raichur,A,chilli,231277,67,33,44.0,73.1,1,0
2026-04-18,R0010,Raichur,A,chilli,231277,67,34,44.0,73.8,1,0
2026-04-19,R0010,Raichur,A,chilli,231277,67,35,44.0,75.0,1,0
2026-04-20,R0010,Raichur,A,chilli,231277,67,36,44.0,76.5,1,0
2026-04-21,R0010,Raichur,A,chilli,231277,67,37,44.0,77.6,1,0
2026-04-22,R0010,Raichur,A,chilli,231277,67,38,0.0,77.1,1,0
2026-04-23,R0010,Raichur,A,chilli,231277,67,39,0.0,77.6,1,0
2026-04-24,R0010,Raichur,A,chilli,231277,67,40,0.0,78.2,2,0
2026-04-25,R0010,Raichur,A,chilli,231277,67,41,0.0,80.4,3,1
2026-04-26,R0010,Raichur,A,chilli,231277,67,42,0.0,81.2,3,1
2026-04-27,R0010,Raichur,A,chilli,231277,67,43,0.0,81.1,3,1
2026-04-28,R0010,Raichur,A,chilli,231277,67,44,0.0,82.8,3,1
2026-04-29,R0010,Raichur,A,chilli,231277,67,45,0.0,83.9,2,1
2026-04-30,R0010,Raichur,A,chilli,231277,67,46,0.0,83.6,2,1
2026-05-01,R0010,Raichur,A,chilli,231277,67,47,0.0,84.2,2,1
2026-05-02,R0010,Raichur,A,chilli,231277,67,0,0.0,84.8,2,1
2026-05-03,R0010,Raichur,A,chilli,231277,67,1,0.0,84.7,2,1
2026-05-04,R0010,Raichur,A,chilli,231277,67,2,0.0,85.1,2,1
2026-05-05,R0010,Raichur,A,chilli,231277,67,3,0.0,83.9,2,1
2026-05-06,R0010,Raichur,A,chilli,231277,67,0,0.5,84.2,2,0
2026-05-07,R0010,Raichur,A,chilli,231277,67,1,0.5,83.6,2,0
2026-05-08,R0010,Raichur,A,chilli,231277,67,2,0.5,83.1,2,0
2026-05-09,R0010,Raichur,A,chilli,231277,67,3,0.5,81.0,1,0
2026-05-10,R0010,Raichur,A,chilli,231277,67,4,53.0,80.7,0,0
2026-05-11,R0010,Raichur,A,chilli,231277,67,5,63.0,80.9,0,0
2026-05-12,R0010,Raichur,A,chilli,231277,67,6,63.0,79.8,0,0
2026-05-13,R0010,Raichur,A,chilli,231277,67,7,62.5,79.7,0,0
2026-05-14,R0010,Raichur,A,chilli,231277,67,8,62.5,79.6,0,0
2026-05-15,R0010,Raichur,A,chilli,231277,67,9,62.5,79.8,0,0
2026-05-16,R0010,Raichur,A,chilli,231277,67,10,71.0,79.0,0,0
2026-05-17,R0010,Raichur,A,chilli,231277,67,11,18.5,80.2,0,0
2026-05-18,R0010,Raichur,A,chilli,231277,67,12,8.5,78.6,0,0
2026-05-19,R0010,Raichur,A,chilli,231277,67,13,8.5,80.6,0,0
2026-05-20,R0010,Raichur,A,chilli,231277,67,14,8.5,80.3,0,0
2026-05-21,R0010,Raichur,A,chilli,231277,67,15,8.5,82.5,0,0
2026-05-22,R0010,Raichur,A,chilli,231277,67,16,8.5,83.5,0,0
2026-03-24,R0011,Raichur,C,cotton,77435,65,5,0.0,75.2,0,0
2026-03-25,R0011,Raichur,C,cotton,77435,65,6,0.0,76.7,0,0
2026-03-26,R0011,Raichur,C,cotton,77435,65,7,0.0,77.6,0,0
2026-03-27,R0011,Raichur,C,cotton,77435,65,8,0.0,77.8,0,0
2026-03-28,R0011,Raichur,C,cotton,77435,65,9,0.8,78.5,0,0
2026-03-29,R0011,Raichur,C,cotton,77435,65,10,0.8,77.2,0,0
2026-03-30,R0011,Raichur,C,cotton,77435,65,11,20.0,76.7,0,0
2026-03-31,R0011,Raichur,C,cotton,77435,65,12,20.0,75.0,0,0
2026-04-01,R0011,Raichur,C,cotton,77435,65,13,20.0,74.7,0,0
2026-04-02,R0011,Raichur,C,cotton,77435,65,14,20.0,74.2,0,0
2026-04-03,R0011,Raichur,C,cotton,77435,65,15,20.0,75.7,0,0
2026-04-04,R0011,Raichur,C,cotton,77435,65,16,19.2,75.4,0,0
2026-04-05,R0011,Raichur,C,cotton,77435,65,17,19.2,75.4,0,0
2026-04-06,R0011,Raichur,C,cotton,77435,65,18,0.0,75.1,0,0
2026-04-07,R0011,Raichur,C,cotton,77435,65,19,0.0,74.6,0,0
2026-04-08,R0011,Raichur,C,cotton,77435,65,20,0.0,75.0,0,0
2026-04-09,R0011,Raichur,C,cotton,77435,65,21,0.0,76.3,0,0
2026-04-10,R0011,Raichur,C,cotton,77435,65,22,0.0,75.0,0,0
2026-04-11,R0011,Raichur,C,cotton,77435,65,23,0.0,74.8,0,0
2026-04-12,R0011,Raichur,C,cotton,77435,65,24,0.0,74.1,0,0
2026-04-13,R0011,Raichur,C,cotton,77435,65,25,0.0,73.3,0,0
2026-04-14,R0011,Raichur,C,cotton,77435,65,26,0.0,73.5,1,0
2026-04-15,R0011,Raichur,C,cotton,77435,65,27,44.0,73.3,1,0
2026-04-16,R0011,Raichur,C,cotton,77435,65,28,44.0,73.4,1,0
2026-04-17,R0011,Raichur,C,cotton,77435,65,29,44.0,73.1,1,0
2026-04-18,R0011,Raichur,C,cotton,77435,65,30,44.0,73.8,1,0
2026-04-19,R0011,Raichur,C,cotton,77435,65,31,44.0,75.0,1,0
2026-04-20,R0011,Raichur,C,cotton,77435,65,32,44.0,76.5,1,0
2026-04-21,R0011,Raichur,C,cotton,77435,65,33,44.0,77.6,1,0
2026-04-22,R0011,Raichur,C,cotton,77435,65,34,0.0,77.1,1,0
2026-04-23,R0011,Raichur,C,cotton,77435,65,0,0.0,77.6,1,0
2026-04-24,R0011,Raichur,C,cotton,77435,65,1,0.0,78.2,2,0
2026-04-25,R0011,Raichur,C,cotton,77435,65,2,0.0,80.4,3,0
2026-04-26,R0011,Raichur,C,cotton,77435,65,3,0.0,81.2,3,0
2026-04-27,R0011,Raichur,C,cotton,77435,65,4,0.0,81.1,3,0
2026-04-28,R0011,Raichur,C,cotton,77435,65,5,0.0,82.8,3,0
2026-04-29,R0011,Raichur,C,cotton,77435,65,6,0.0,83.9,2,0
2026-04-30,R0011,Raichur,C,cotton,77435,65,7,0.0,83.6,2,0
2026-05-01,R0011,Raichur,C,cotton,77435,65,8,0.0,84.2,2,0
2026-05-02,R0011,Raichur,C,cotton,77435,65,9,0.0,84.8,2,0
2026-05-03,R0011,Raichur,C,cotton,77435,65,10,0.0,84.7,2,0
2026-05-04,R0011,Raichur,C,cotton,77435,65,11,0.0,85.1,2,0
2026-05-05,R0011,Raichur,C,cotton,77435,65,12,0.0,83.9,2,0
2026-05-06,R0011,Raichur,C,cotton,77435,65,13,0.5,84.2,2,0
2026-05-07,R0011,Raichur,C,cotton,77435,65,14,0.5,83.6,2,0
2026-05-08,R0011,Raichur,C,cotton,77435,65,15,0.5,83.1,2,0
2026-05-09,R0011,Raichur,C,cotton,77435,65,16,0.5,81.0,1,0
2026-05-10,R0011,Raichur,C,cotton,77435,65,17,53.0,80.7,0,0
2026-05-11,R0011,Raichur,C,cotton,77435,65,18,63.0,80.9,0,0
2026-05-12,R0011,Raichur,C,cotton,77435,65,19,63.0,79.8,0,0
2026-05-13,R0011,Raichur,C,cotton,77435,65,20,62.5,79.7,0,0
2026-05-14,R0011,Raichur,C,cotton,77435,65,21,62.5,79.6,0,0
2026-05-15,R0011,Raichur,C,cotton,77435,65,22,62.5,79.8,0,0
2026-05-16,R0011,Raichur,C,cotton,77435,65,23,71.0,79.0,0,0
2026-05-17,R0011,Raichur,C,cotton,77435,65,24,18.5,80.2,0,0
2026-05-18,R0011,Raichur,C,cotton,77435,65,25,8.5,78.6,0,0
2026-05-19,R0011,Raichur,C,cotton,77435,65,26,8.5,80.6,0,0
2026-05-20,R0011,Raichur,C,cotton,77435,65,27,8.5,80.3,0,0
2026-05-21,R0011,Raichur,C,cotton,77435,65,28,8.5,82.5,0,0
2026-05-22,R0011,Raichur,C,cotton,77435,65,29,8.5,83.5,0,0
2026-03-24,R0012,Raichur,A,chilli,238943,85,1,0.0,75.2,0,0
2026-03-25,R0012,Raichur,A,chilli,238943,85,2,0.0,76.7,0,1
2026-03-26,R0012,Raichur,A,chilli,238943,85,3,0.0,77.6,0,1
2026-03-27,R0012,Raichur,A,chilli,238943,85,4,0.0,77.8,0,1
2026-03-28,R0012,Raichur,A,chilli,238943,85,5,0.8,78.5,0,1
2026-03-29,R0012,Raichur,A,chilli,238943,85,6,0.8,77.2,0,1
2026-03-30,R0012,Raichur,A,chilli,238943,85,7,20.0,76.7,0,1
2026-03-31,R0012,Raichur,A,chilli,238943,85,8,20.0,75.0,0,1
2026-04-01,R0012,Raichur,A,chilli,238943,85,0,20.0,74.7,0,0
2026-04-02,R0012,Raichur,A,chilli,238943,85,1,20.0,74.2,0,0
2026-04-03,R0012,Raichur,A,chilli,238943,85,2,20.0,75.7,0,0
2026-04-04,R0012,Raichur,A,chilli,238943,85,3,19.2,75.4,0,0
2026-04-05,R0012,Raichur,A,chilli,238943,85,4,19.2,75.4,0,0
2026-04-06,R0012,Raichur,A,chilli,238943,85,5,0.0,75.1,0,0
2026-04-07,R0012,Raichur,A,chilli,238943,85,6,0.0,74.6,0,0
2026-04-08,R0012,Raichur,A,chilli,238943,85,7,0.0,75.0,0,0
